Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8938105083,428,Coucher de soleil à Saint Malo,benalu41,2013-06-03 12:21:22,2013-06-03 12:21:36,"[bretagne, breizh, plage, littoral]",22,2,45900477@N02,1554,1,2009-12-25 10:40:03,2009-12-25 10:33:50,244,Blois
beautifulcapture,347276@N23,8938794170,429,Here,ChiaRAW.,2013-06-03 12:20:09,2013-06-03 12:20:12,"[here, hand, hands, lover]",21,4,80603908@N06,79,0,2012-08-10 17:29:13,2012-06-17 09:57:03,183,
beautifulcapture,347276@N23,8928065367,430,_MG_9997.jpg,TonyMaiello,2013-06-02 15:27:05,2013-06-03 12:18:21,"[field, farm, ranchfencepost, blue]",28,4,34370259@N07,248,1,2009-01-30 19:08:54,2009-01-14 16:48:40,67,
beautifulcapture,347276@N23,8938119313,431,Mini Magic touch,SoloJLm ♈,2013-06-03 12:17:36,2013-06-03 12:17:43,"[miniaturepeoplephotography, littlepoeple, tinysize, h0]",27,4,8353288@N03,1982,1,2007-08-11 07:28:18,2007-05-18 00:12:10,102,
beautifulcapture,347276@N23,8938090343,432,Guiding light.,DH20,2013-06-03 12:12:33,2013-06-03 12:16:03,"[angel, beautiful, beauty, bokeh]",25,6,39221245@N05,202,1,2009-07-06 12:08:26,2009-06-08 11:03:31,844,South Africa
beautifulcapture,347276@N23,8911196905,433,Table with a view,halifaxlight,2013-06-01 07:04:04,2013-06-03 12:16:01,"[croatia, dubrovnik, oldport, restaurant]",782,40,22876654@N00,1780,1,2006-10-03 09:40:39,2006-10-03 08:58:34,102,"Halifax, Canada"
beautifulcapture,347276@N23,8938604636,434,Life,polis poliviou,2013-06-03 12:15:05,2013-06-03 12:15:14,"[monochrome, beautiful, woman, white]",30,8,23199003@N06,3812,1,2008-01-26 05:53:33,2008-01-25 14:37:32,238,
beautifulcapture,347276@N23,6200100933,435,Les fleurs du Nollendorfplatz,matetronic,2011-10-01 09:35:01,2013-06-03 12:12:16,[],5,0,51947284@N00,2894,1,2007-02-19 04:16:07,2007-01-14 09:09:05,43,
beautifulcapture,347276@N23,8938690250,436,DSC_5098cc print,photodaddi,2013-06-03 12:10:39,2013-06-03 12:12:10,[],21,0,29910307@N08,1136,1,2008-08-24 15:31:00,2008-08-24 09:27:25,203,
beautifulcapture,347276@N23,8880508289,437,The Visit,Bassam allam,2013-05-29 12:33:56,2013-06-03 12:10:49,[],83,10,68400202@N07,149,0,2011-10-08 05:57:10,2011-10-08 04:57:27,123,"Munich, Germany"
beautifulcapture,347276@N23,8937961465,438,The Final Witness,Bassam allam,2013-06-03 12:02:11,2013-06-03 12:10:48,[],31,8,68400202@N07,149,0,2011-10-08 05:57:10,2011-10-08 04:57:27,123,"Munich, Germany"
beautifulcapture,347276@N23,6181907386,439,fee?,matetronic,2011-09-25 11:40:07,2013-06-03 12:09:39,[],5,1,51947284@N00,2894,1,2007-02-19 04:16:07,2007-01-14 09:09:05,43,
beautifulcapture,347276@N23,8937942087,440,"Sunset view from Sairee beach - Koh Tao, Thailand",Dutchflavour,2013-06-03 12:09:17,2013-06-03 12:09:19,"[kohtao, thailand, island, sunset]",16,0,88518371@N02,226,0,2012-10-12 09:36:15,2012-10-12 09:32:01,25,
beautifulcapture,347276@N23,8938619888,441,"Sunset view from Sairee beach - Koh Tao, Thailand",Dutchflavour,2013-06-03 12:09:17,2013-06-03 12:09:19,"[kohtao, thailand, island, sunset]",21,3,88518371@N02,226,0,2012-10-12 09:36:15,2012-10-12 09:32:01,25,
beautifulcapture,347276@N23,8937703511,442,doll,kmavro,2013-06-03 11:35:17,2013-06-03 12:08:56,[],0,0,68932633@N08,247,0,2011-10-20 07:02:51,2011-10-20 06:36:20,2,
beautifulcapture,347276@N23,8938045433,443,dolly,kmavro,2013-06-03 12:07:56,2013-06-03 12:08:55,[],1,0,68932633@N08,247,0,2011-10-20 07:02:51,2011-10-20 06:36:20,2,
beautifulcapture,347276@N23,8922514854,444,Peppa Pig and Friends ..,* Janets Photos*Site to slow to Comment,2013-06-02 05:10:11,2013-06-03 12:08:45,"[uk, hull, yorkshire, peppapig]",91,13,32126965@N07,2875,1,2008-11-05 13:06:31,2008-11-05 12:09:16,223,"Kingston upon Hull, UK"
beautifulcapture,347276@N23,8938650042,445,AiZu,maciej.borkowicz,2013-06-03 12:08:04,2013-06-03 12:08:06,"[portrait, children, mother, kids]",23,1,95093369@N07,56,0,2013-04-21 04:25:34,2013-04-20 11:19:03,2,"Wrocław, Poland"
beautifulcapture,347276@N23,8938642514,446,IMG_6616,Churruk,2013-06-03 12:07:48,2013-06-03 12:07:56,"[semanasanta, sevilla, triana, puente]",109,4,65418278@N02,901,1,2011-08-09 03:30:19,2011-07-20 06:01:15,534,"Sevilla, España"
beautifulcapture,347276@N23,8938620974,447,Bruxelles,Martins Guillaume Photography,2013-06-03 12:06:28,2013-06-03 12:07:03,"[belgique, belgium, tourism, trip]",68,4,91148350@N02,418,1,2012-12-16 12:01:19,2012-12-16 12:00:32,45,"PARIS, France"
beautifulcapture,347276@N23,8938618716,448,macchia gialla,doby1958,2013-06-03 12:06:45,2013-06-03 12:07:00,"[giallo, bosco, ginestra, buio]",47,2,28829257@N04,962,1,2008-07-22 01:51:00,2008-07-22 01:45:16,1291,"Casteldelpiano, Italy"
beautifulcapture,347276@N23,8938493520,449,DSCN0586,Palllew,2013-06-03 12:02:09,2013-06-03 12:02:27,"[bw, black, white]",27,3,75656908@N02,850,1,2012-03-01 14:00:28,2012-03-01 12:29:46,1337,"Lund, Sweden"
beautifulcapture,347276@N23,8882016598,450,The guardian,jujernault,2013-05-29 13:57:16,2013-06-03 12:02:01,"[cat, black, door, chat]",30,1,33660540@N03,2312,1,2008-12-25 05:29:48,2008-12-25 05:27:01,120,"chosy le roi, france"
beautifulcapture,347276@N23,8938564006,451,Cadagno,Cassy's World,2013-06-03 12:00:55,2013-06-03 12:00:58,[],37,3,36674333@N08,439,1,2009-05-03 03:52:51,2009-03-22 10:24:19,286,Switzerland
beautifulcapture,347276@N23,8938232830,452,"Jardin botanique de la Villa Taranto, Verbania, Province du Verbano-Cusio-Ossola, Piémont, Italie.",byb64,2013-06-03 11:39:25,2013-06-03 12:00:35,"[villataranto, verbania, pallanza, pi\xc3\xa9mont]",8,0,50879678@N03,2437,1,2012-01-02 06:07:42,2010-06-06 16:31:23,177,"Pau, France"
beautifulcapture,347276@N23,8938246942,453,"Jardin botanique de la Villa Taranto, Verbania, Province du Verbano-Cusio-Ossola, Piémont, Italie.",byb64,2013-06-03 11:39:25,2013-06-03 12:00:30,"[villataranto, verbania, pallanza, pi\xc3\xa9mont]",11,0,50879678@N03,2437,1,2012-01-02 06:07:42,2010-06-06 16:31:23,177,"Pau, France"
beautifulcapture,347276@N23,8936511779,454,Freccia Argento,Scaligero70,2013-06-03 09:39:08,2013-06-03 11:59:48,"[train, fs, trenitalia, frecciabianca]",66,8,52609214@N05,1688,1,2010-08-02 13:48:00,2010-08-02 12:43:03,192,"Peschiera del Garda, Italia"
beautifulcapture,347276@N23,8937954041,455,Sauerkraut mit Milch......,hobbit68,2013-06-03 11:59:26,2013-06-03 11:59:31,[],23,8,75169299@N02,739,1,2012-02-06 09:23:44,2012-01-25 12:36:57,382,"Frankfurt, Germany"
beautifulcapture,347276@N23,8938500202,456,iPier,Weebs1975,2013-06-03 11:53:03,2013-06-03 11:59:00,"[canon, canon40d, 40d, clevedon]",65,14,54096160@N06,105,1,2010-09-30 14:36:55,2010-09-19 13:46:07,54,
beautifulcapture,347276@N23,8938533314,457,At the museum,C-Trick,2013-06-03 11:58:52,2013-06-03 11:58:53,"[kathryn, andrews, ludwig, museum]",20,0,77352864@N00,1020,1,2006-06-26 07:39:16,2006-06-26 07:25:50,215,"Antwerp city, Belgium"
beautifulcapture,347276@N23,8937933997,458,BMX Bandits,louka1000,2013-06-03 11:58:50,2013-06-03 11:58:52,"[bmx, bikes, jumps, grafitti]",24,3,77838559@N05,69,1,2012-06-10 17:13:25,2012-03-11 17:11:15,51,
beautifulcapture,347276@N23,8938539120,459,Radebeul,rudidubrowski,2013-06-03 11:55:56,2013-06-03 11:58:46,"[color, deutschland, elbe, landscape]",9,0,42071955@N05,721,1,2009-09-02 07:07:13,2009-09-02 04:56:28,78,Deutschland
beautifulcapture,347276@N23,8927520481,460,METROPOLIS,Tito Henry.,2013-06-02 14:38:16,2013-06-03 11:58:43,"[espa\xc3\xb1a, spain, madrid, metropolis]",22,5,11232225@N07,1134,1,2007-08-10 11:19:44,2007-08-10 10:52:22,661,Albacete
beautifulcapture,347276@N23,8937928067,461,Dolcezza (25/52 Weeks),ChiaRAW.,2013-06-03 11:58:34,2013-06-03 11:58:38,"[flower, flowers, pink, red]",30,5,80603908@N06,79,0,2012-08-10 17:29:13,2012-06-17 09:57:03,183,
beautifulcapture,347276@N23,8937892741,462,#,YUCHEN Y,2013-06-03 11:57:37,2013-06-03 11:58:24,"[film, snapshot]",13,0,58842196@N02,100,0,2011-01-28 03:07:01,2011-01-28 02:57:26,5,
beautifulcapture,347276@N23,8925982805,463,Pont de l'Archevêché - Paris 2013,christian.lamotte,2013-06-02 12:20:44,2013-06-03 11:58:07,[],78,7,57284385@N04,284,0,2012-05-01 07:02:16,2010-12-20 15:55:37,1730,
beautifulcapture,347276@N23,8937887227,464,Little Drops...Great Relief,Ravick@nth,2013-06-03 11:53:23,2013-06-03 11:57:26,"[rain, chennairain, droplets, umbrella]",9,4,44335558@N07,381,1,2009-11-05 06:44:16,2009-11-05 06:38:50,463,"chennai, India"
beautifulcapture,347276@N23,8937439814,465,Hombourg-Haut,bob57400,2013-06-03 10:07:45,2013-06-03 11:57:15,"[france, moselle, paysage, landscape]",29,2,74951476@N08,69,1,2012-05-12 13:01:26,2012-01-21 17:25:03,188,"forbach, france"
beautifulcapture,347276@N23,8934304348,466,Wet,C-Aida,2013-06-03 03:17:35,2013-06-03 11:56:52,"[wet, water, liquid, rain]",7,1,54857308@N04,308,1,2010-10-24 14:50:32,2010-10-14 12:11:40,28,
beautifulcapture,347276@N23,8938532200,467,Wine,czar.chasm,2013-06-03 11:56:33,2013-06-03 11:56:36,"[wine, liquid, art, pour]",22,0,57377488@N06,35,0,2010-12-22 14:50:16,2010-12-22 14:43:32,7,
beautifulcapture,347276@N23,8938466370,468,Four Spotted Chaser close up with shimmering wings,andy_n_1976,2013-06-03 11:50:46,2013-06-03 11:56:01,"[fourspottedchaser, dragonfly, chaser, wild]",17,0,81403754@N06,269,1,2012-06-27 15:46:37,2012-06-27 14:58:02,42,"Haverhill, UK"
beautifulcapture,347276@N23,8937765367,469,flat beauty,mavromatos,2013-06-03 11:41:27,2013-06-03 11:54:49,[],0,0,78103913@N04,208,0,2012-05-08 04:27:40,2012-05-08 04:06:11,2,"athens, greece"
beautifulcapture,347276@N23,8937829675,470,beauty,mavromatos,2013-06-03 11:47:47,2013-06-03 11:54:48,[],0,0,78103913@N04,208,0,2012-05-08 04:27:40,2012-05-08 04:06:11,2,"athens, greece"
beautifulcapture,347276@N23,8924541659,471,Panorama champ de colzas 2.jpg,bodsi,2013-06-02 10:11:16,2013-06-03 11:54:36,"[bodsi, panorama, panoramique, troisvierges]",15,1,66864726@N04,864,1,2011-08-27 07:05:55,2011-08-27 06:58:14,74,
beautifulcapture,347276@N23,8938437696,472,Waking,Hanna Folkestad,2013-06-03 11:54:13,2013-06-03 11:54:14,"[bw, blackwhite, girl, portrait]",12,5,85860935@N04,60,0,2012-08-26 11:21:02,2012-08-26 11:17:01,16,
beautifulcapture,347276@N23,8938482330,473,Aston Martin Rapide,robot_gobot,2013-06-03 11:54:11,2013-06-03 11:54:12,"[astonmartin, astonmartinrapide, monaco, car]",24,0,82225933@N04,195,1,2012-07-09 03:23:06,2012-07-09 02:31:17,9,
beautifulcapture,347276@N23,8925852380,474,Digital Pen And Paper - #FlickrFriday,Derek Hall,2013-06-02 11:13:40,2013-06-03 11:52:39,"[art, cartoons, bw, glass]",113,12,39120225@N03,1000,1,2009-06-04 16:51:19,2009-06-04 16:29:58,368,"Newtownabbey , Northern Ireland"
beautifulcapture,347276@N23,8909588272,475,,marcusuke,2013-06-01 01:02:35,2013-06-03 11:51:57,"[nikon, d700, beijing, china]",85,16,32441452@N00,567,1,2007-02-22 03:10:48,2007-02-22 02:59:43,403,"Beijing, China"
beautifulcapture,347276@N23,8861821940,476,Ta-da!!!!,M.W.A. Photography,2013-05-27 20:45:03,2013-06-03 11:51:55,"[sony, alpha, a77, york]",17,1,47732748@N04,503,1,2010-02-21 06:50:39,2010-02-20 11:25:58,138,"Blyth, U.K"
beautifulcapture,347276@N23,8938442440,477,Echevelée,mooonalila,2013-06-03 11:49:14,2013-06-03 11:51:49,"[fleur, flower, tulipe, tulip]",8,3,50030194@N05,2267,1,2010-05-15 19:36:14,2010-05-10 13:57:56,746,
beautifulcapture,347276@N23,8932702647,478,IMG_2205,mikereidphotography,2013-06-03 00:43:55,2013-06-03 11:51:29,[],2,0,50483768@N06,3720,1,2010-05-23 20:20:23,2010-05-23 20:11:06,306,Seattle
beautifulcapture,347276@N23,8932701969,479,IMG_2258,mikereidphotography,2013-06-03 00:44:00,2013-06-03 11:51:27,[],3,0,50483768@N06,3720,1,2010-05-23 20:20:23,2010-05-23 20:11:06,306,Seattle
beautifulcapture,347276@N23,8921275399,480,Containerterminal,samgi2,2013-06-02 03:47:54,2013-06-03 11:51:14,"[containerbr\xc3\xbccke, containerterminal, hafengeburtstag, hamburg]",4,0,43574282@N04,1362,1,2011-04-27 11:38:23,2009-10-14 10:45:45,42,"Lohmar, Deutschland"
beautifulcapture,347276@N23,8932538802,481,"Green Landscape and white sheep, Tibet 2012",reurinkjan,2013-06-02 22:51:06,2013-06-03 11:51:10,"[tibet\xe0\xbd\x96\xe0\xbd\xbc\xe0\xbd\x91, \xe0\xbd\x96\xe0\xbd\xbc\xe0\xbd\x91\xe0\xbc\x8b\xe0\xbd\xa3\xe0\xbe\x97\xe0\xbd\xbc\xe0\xbd\x84\xe0\xbd\xa6\xe0\xbc\x8d, 2012, \xe0\xbc\xa2\xe0\xbc\xa0\xe0\xbc\xa1\xe0\xbc\xa2]",72,23,15470975@N03,3674,1,2007-10-19 16:14:27,2007-10-19 16:07:24,4128,
beautifulcapture,347276@N23,8523304935,482,Sunset in Matkaniva,k009034,2013-03-03 05:41:52,2013-06-03 11:50:28,"[sunset, finland, night, evening]",47,4,9077088@N02,339,1,2013-02-10 11:53:57,2007-06-19 06:22:51,539,"Matkaniva, Finland"
beautifulcapture,347276@N23,8931649383,483,We Won!,CalvinLionelPhotography,2013-06-02 22:17:16,2013-06-03 11:50:16,[],7,1,55994785@N03,747,0,2010-11-22 18:05:30,2010-11-16 14:15:30,124,"Atlanta, GA, United States of America"
beautifulcapture,347276@N23,8938359656,484,Lucertola,G. Zicola,2013-06-03 11:38:30,2013-06-03 11:49:58,"[giuseppe, zicola, bisaccia, avellino]",49,6,32023140@N05,160,0,2008-11-27 07:48:40,2008-11-03 11:42:31,429,"Bisaccia (AV), Southern Italy"
beautifulcapture,347276@N23,8904032174,485,Il vecchio maestro,viaggionelmondo,2013-05-31 12:30:35,2013-06-03 11:47:57,"[bouinaniamedersa, medinaoffez, fassimedina, medersa]",41,1,88060802@N06,418,0,2012-10-04 07:45:14,2012-10-04 06:26:37,1,
beautifulcapture,347276@N23,8938444598,486,little guy,rafalus79,2013-06-03 11:46:55,2013-06-03 11:47:28,[],12,0,63270065@N02,1164,1,2011-05-24 11:20:20,2011-05-24 11:05:19,80,UK
beautifulcapture,347276@N23,8922842610,487,Castle Howard,Welderman63,2013-06-02 05:55:18,2013-06-03 11:46:51,[yorkshire2013],4,0,50497647@N08,637,1,2010-05-22 16:29:18,2010-05-22 16:20:48,55,
beautifulcapture,347276@N23,8926057469,488,Guard Carriage tilt Shift,Welderman63,2013-06-02 12:31:20,2013-06-03 11:46:50,"[trains, tiltshift, miniatureeffect, sx40]",23,0,50497647@N08,637,1,2010-05-22 16:29:18,2010-05-22 16:20:48,55,
beautifulcapture,347276@N23,8937617019,489,,▣□ 陳 虧 寶 □▣,2013-06-03 11:26:45,2013-06-03 11:46:30,[],16,8,38103546@N06,1236,1,2009-06-05 22:13:22,2009-05-05 11:48:17,740,
beautifulcapture,347276@N23,6980666689,490,Horses next to a Pyramid,moffage,2012-03-13 19:22:33,2013-06-03 11:45:58,[],57,3,67411650@N05,124,0,2011-09-13 17:09:01,2011-09-12 04:32:20,15,
beautifulcapture,347276@N23,8938381632,491,what's in a facade,Blende57,2013-06-03 11:40:39,2013-06-03 11:43:31,"[essen, schlossborbeck, borbeckcastle, eingang]",10,2,88799374@N07,188,1,2012-10-17 17:08:27,2012-10-17 15:38:25,114,"Essen, Germany"
beautifulcapture,347276@N23,8938359838,492,The discreet charm of hands in pocket,Fred Dastereo,2013-06-03 11:42:30,2013-06-03 11:42:35,"[monochrome, walk, walking, street]",20,3,92900389@N05,146,1,2013-02-05 10:20:43,2013-02-05 09:46:35,162,
beautifulcapture,347276@N23,8926379242,493,Macro: lichen details,Jon Dev,2013-06-02 12:04:46,2013-06-03 11:42:02,"[lichen, orange, rock, britishcolumbia]",29,3,90418835@N07,239,0,2013-01-03 19:45:15,2012-11-24 16:57:07,54,
beautifulcapture,347276@N23,8938381202,494,the creator,rafalus79,2013-06-03 11:40:42,2013-06-03 11:41:39,[],13,1,63270065@N02,1164,1,2011-05-24 11:20:20,2011-05-24 11:05:19,80,UK
beautifulcapture,347276@N23,8892344621,495,Imagenes de Corpus,ildefonso_ilde,2013-05-30 12:25:43,2013-06-03 11:40:40,[],16,0,29634760@N08,1005,1,2008-08-16 11:43:28,2008-08-14 14:03:27,60,
beautifulcapture,347276@N23,8937710521,496,"Airone Guardabuoi (Bubulcus ibis) - Parco Ornitologico ""Pont de Gau"" (Camargue)",Marco Petrino Photographer,2013-06-03 11:36:30,2013-06-03 11:40:29,"[aironeguardabuoi, parcoornitologicopontdegau, camargue, provenza]",11,1,74452083@N07,1038,1,2012-01-16 04:33:30,2012-01-16 04:08:38,88,"Carmagnola (TO), ITALIA"
beautifulcapture,347276@N23,8937513223,497,"Fenicottero rosa (Phoenicopterus roseus) - Parco Ornitologico ""Pont de Gau"" (Camargue)",Marco Petrino Photographer,2013-06-03 11:16:26,2013-06-03 11:40:26,"[fenicotterorosa, parcoornitologicopontdegau, saintesmariesdelamer, provenza]",12,2,74452083@N07,1038,1,2012-01-16 04:33:30,2012-01-16 04:08:38,88,"Carmagnola (TO), ITALIA"
beautifulcapture,347276@N23,8935299519,498,Vivere la vita.,nardi.andrea,2013-06-03 07:19:06,2013-06-03 11:40:16,"[people, life, girl, val]",26,3,44887644@N07,1860,1,2009-12-18 18:06:45,2009-11-22 16:58:39,399,
beautifulcapture,347276@N23,8935714304,499,"Un tempo si diceva: "" Specchio Riflesso""....",nardi.andrea,2013-06-03 06:53:13,2013-06-03 11:40:13,"[woman, siena, tuscany, ipad]",25,4,44887644@N07,1860,1,2009-12-18 18:06:45,2009-11-22 16:58:39,399,
beautifulcapture,347276@N23,8925529303,500,"Forest in southern British Columbia, western Canada",Jon Dev,2013-06-02 11:48:21,2013-06-03 11:38:25,"[forest, trees, conifers, lichen]",27,1,90418835@N07,239,0,2013-01-03 19:45:15,2012-11-24 16:57:07,54,
beautifulcapture,347276@N23,8938329190,501,Splash,henrikhansenfoto,2013-06-03 11:36:55,2013-06-03 11:36:59,"[blackandwhite, blackandwhitephotography, bw, waves]",14,3,93779842@N07,55,0,2013-05-21 09:27:19,2013-03-04 23:52:32,232,
beautifulcapture,347276@N23,8937625909,502,"Explorando el Volcán del Cuervo - Lanzarote, Islas Canarias",Andreas Weibel,2013-06-03 11:27:30,2013-06-03 11:36:53,"[andreas, andreasweibel, andy, andyw]",23,5,24655957@N07,302,1,2011-05-25 07:40:37,2008-03-13 18:17:52,68,"Costa Teguise, Spain"
beautifulcapture,347276@N23,8938293362,503,Ada Bridge,Dejan Radic,2013-06-03 11:32:12,2013-06-03 11:36:41,[],11,2,43505553@N04,64,0,2013-05-08 12:28:09,2009-10-13 03:13:20,159,
beautifulcapture,347276@N23,8937692805,504,Manhattan Avenue,amataiclaudius,2013-06-03 11:36:29,2013-06-03 11:36:33,"[newyork, manhattan, metlife, waldorfastoria]",9,1,96046307@N00,2135,1,2006-01-06 19:06:31,2006-01-06 16:57:22,688,"Montego Bay, Jamaica "
beautifulcapture,347276@N23,8938316312,505,The Beginning of the long journey,Stephen Champness,2013-06-03 11:35:56,2013-06-03 11:35:57,"[snail, shell, nature, outdoors]",20,3,61590952@N02,729,1,2011-04-10 14:13:59,2011-04-10 11:49:52,659,England
beautifulcapture,347276@N23,8938234556,506,El viaje a Jupiter,carlos_ar2000,2013-06-03 11:26:35,2013-06-03 11:35:35,"[rojo, red, rouge, nube]",43,5,7673759@N03,8320,1,2007-04-05 20:07:41,2007-04-05 19:53:27,2355,"Buenos Aires, Argentina"
beautifulcapture,347276@N23,8938319958,507,黑臉鵐，華江公園,PhotonCatcher/光子捕手/David Liao Photography,2013-06-03 11:35:20,2013-06-03 11:35:24,"[animal, background, beak, beautiful]",7,1,86663274@N03,128,0,2013-02-13 04:26:53,2012-09-05 12:07:07,19,"Taipei 台北市, Taiwan 台灣"
beautifulcapture,347276@N23,8937517497,508,sunset,*Nikkita*,2013-06-03 11:17:14,2013-06-03 11:34:46,[],11,2,50610947@N07,84,0,2010-12-22 21:47:12,2010-05-27 23:26:58,43,
beautifulcapture,347276@N23,8936880903,509,Prelude,martin.ger,2013-06-03 10:13:51,2013-06-03 11:32:17,"[honda, prelude, vtec, righsot]",8,0,31340182@N08,147,1,2008-10-09 19:48:01,2008-10-09 19:41:06,31,
beautifulcapture,347276@N23,8938248276,510,.,peter methven,2013-06-03 11:31:19,2013-06-03 11:31:27,"[portrait, girl, sitting, mountainouslandscape]",24,5,65883815@N02,204,1,2011-08-01 14:00:58,2011-08-01 13:54:37,208,"Glasgow, Scotland."
beautifulcapture,347276@N23,8937551599,511,MONT SAINT MICHEL,JESUSNG,2013-06-03 11:22:50,2013-06-03 11:30:00,[],21,1,79094539@N08,1836,1,2012-05-21 06:22:58,2012-05-21 06:14:32,46,"calafell, España"
beautifulcapture,347276@N23,8938177908,512,OTOÑO,JESUSNG,2013-06-03 11:22:50,2013-06-03 11:29:58,[],12,0,79094539@N08,1836,1,2012-05-21 06:22:58,2012-05-21 06:14:32,46,"calafell, España"
beautifulcapture,347276@N23,8922837781,513,,Edwardcy,2013-06-01 22:08:26,2013-06-03 11:29:42,[],36,2,75665137@N04,1049,1,2012-05-31 11:07:28,2012-03-01 10:29:03,271,
beautifulcapture,347276@N23,8937575013,514,Ice_Cold.jpg,Fischers Fritz,2013-06-03 11:22:32,2013-06-03 11:29:07,"[365, 60d, backlight, bottle]",35,1,58669906@N03,225,1,2011-01-23 14:22:35,2011-01-23 14:12:30,47,
beautifulcapture,347276@N23,8915769935,515,Quietly Brilliant..:),Pavan koya,2013-06-01 15:16:10,2013-06-03 11:28:41,[],64,2,63717576@N04,142,0,2011-06-05 00:18:23,2011-06-04 23:48:06,767,"JACKSONVILLE , FLORIDA "
beautifulcapture,347276@N23,8934997096,516,<<Getting Ready>>,JerryBay,2013-06-03 05:03:00,2013-06-03 11:28:27,"[australia, sydney, businesstimes, rushhours]",111,13,66459735@N06,1187,1,2011-09-07 05:12:48,2011-08-16 00:28:24,775,"Sydney, Australia"
beautifulcapture,347276@N23,8938232480,517,Touch,kaipts,2013-06-03 11:28:03,2013-06-03 11:28:14,"[grass, green, hand, pants]",11,2,92079203@N06,513,1,2013-05-12 23:30:27,2013-01-10 02:21:02,60,"Perth, West Australia"
beautifulcapture,347276@N23,8938056420,518,Queen Audrey,horlo,2013-06-03 11:07:47,2013-06-03 11:28:03,"[bw, nb, monochrome, wallpaper]",36,2,55066757@N02,552,1,2013-01-16 21:17:39,2010-10-22 23:30:23,15,"Lyon, France"
beautifulcapture,347276@N23,8934465660,519,déchirure,horlo,2013-06-03 03:40:04,2013-06-03 11:28:01,"[anitaekberg, cinema, fondd\xc3\xa9cran, wallpaper]",21,3,55066757@N02,552,1,2013-01-16 21:17:39,2010-10-22 23:30:23,15,"Lyon, France"
beautifulcapture,347276@N23,8935113242,520,White Flower 3,dipu_megadeth,2013-06-03 05:24:07,2013-06-03 11:27:46,"[macro, white, flower, nikon]",13,1,57577523@N03,175,0,2011-12-09 04:40:28,2010-12-28 07:28:10,127,
beautifulcapture,347276@N23,8935113574,521,3 Flower 2,dipu_megadeth,2013-06-03 05:24:11,2013-06-03 11:27:45,"[macro, flower, nikon]",12,0,57577523@N03,175,0,2011-12-09 04:40:28,2010-12-28 07:28:10,127,
beautifulcapture,347276@N23,8936711672,522,Three is not a crowd,Scott Stanfield,2013-06-03 08:52:26,2013-06-03 11:26:01,"[pastures, green, bridal, weddings]",55,0,23869692@N07,1906,1,2008-02-17 17:32:56,2008-02-17 17:26:27,109,"Austin Tx, United States"
beautifulcapture,347276@N23,8932726767,523,N/A,Jarno Savinen,2013-06-03 00:47:27,2013-06-03 11:24:46,[],22,1,71731720@N08,552,1,2012-02-17 06:57:20,2011-12-08 02:02:28,2,
beautifulcapture,347276@N23,8937481399,524,ridracoli2,felice guardabascio,2013-06-03 11:19:19,2013-06-03 11:24:15,[],32,6,72570122@N04,383,1,2011-12-21 11:02:29,2011-12-21 10:51:25,191,"imola, italia"
beautifulcapture,347276@N23,8927425966,525,,MaGi PF,2013-06-02 13:45:27,2013-06-03 11:24:04,[],11,1,57887064@N03,586,1,2011-01-05 04:34:54,2011-01-05 04:17:10,208,
beautifulcapture,347276@N23,8919003901,526,,Edwardcy,2013-06-01 22:08:26,2013-06-03 11:23:25,[],24,0,75665137@N04,1049,1,2012-05-31 11:07:28,2012-03-01 10:29:03,271,
beautifulcapture,347276@N23,8927420752,527,I feel the blues,MaGi PF,2013-06-02 13:45:28,2013-06-03 11:23:14,[],18,0,57887064@N03,586,1,2011-01-05 04:34:54,2011-01-05 04:17:10,208,
beautifulcapture,347276@N23,8487035158,528,Venice. Венеция. Venezia.,Peer.Gynt,2013-05-11 13:17:19,2013-06-03 11:22:55,[],66,10,25554263@N04,1824,1,2008-04-11 13:13:29,2008-04-11 12:51:24,724,"St. Petersburg, Russia"
beautifulcapture,347276@N23,2443071437,529,india - chhattisgarh,Retlaw Snellac,2008-04-26 14:37:49,2013-06-03 11:22:46,"[india, chhattisgarh, photography]",260,3,74089637@N00,14390,1,2007-01-11 13:44:59,2007-01-10 14:47:50,9082,Belgium
beautifulcapture,347276@N23,4431782880,530,Nepali  1074,XimoPons,2010-03-14 04:55:55,2013-06-03 11:22:02,"[nepal, asia, katmandu, ximopons]",209,1,40043985@N05,5259,1,2009-07-02 14:56:15,2009-07-02 14:34:23,2157,"Valencia, España"
beautifulcapture,347276@N23,8938062076,531,"Clematis montana ""Freda""",Kevinpm,2013-06-03 11:08:20,2013-06-03 11:21:11,[],3,0,8711621@N04,896,1,2007-06-05 12:02:49,2007-06-05 11:53:13,17,
beautifulcapture,347276@N23,8912182840,532,King,Hernan Piñera,2013-06-03 17:13:28,2013-06-03 11:20:50,[],411,191,67430875@N03,331,1,2011-09-11 20:34:41,2011-09-11 18:42:27,4093,Marbella
beautifulcapture,347276@N23,8937495163,533,Badger,Full Moon Images,2013-06-03 11:17:07,2013-06-03 11:20:33,"[cambridgeshire, badger, wildlife, nature]",53,1,16420076@N08,4689,1,2006-12-12 21:10:57,2007-10-26 06:02:34,65,
